ID;Data;Tipo;Descrição;Categoria;Classificação;Pagamento;Forma de Pagamento;Parcelas;Pagamento Realizado;Valor;Observações;Mês;Ano
575;11/09/2024;Despesa;Tampão Orelha;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;30,59;Pix Shopee;Setembro;2024
576;14/09/2024;Despesa;Gatorade pós Corrida - Posto Sewal;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;26,48;-;Setembro;2024
577;14/09/2024;Despesa;Pão Churrasco Sábado - Barbieri;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;17,56;-;Setembro;2024
578;14/09/2024;Despesa;Bebida rolê casa Ju;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;14,95;-;Setembro;2024
579;15/09/2024;Despesa;Gatorade pós Corrida;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;9;-;Setembro;2024
580;17/09/2024;Despesa;Revisão Carro;Transporte;Não Essencial;À Vista;Pix;;OK;240;Pix para Edna - Balanga;Setembro;2024
581;17/09/2024;Despesa;Inscrição Corrida Savegnago;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;65;Pix para Corrida Savegnago;Setembro;2024
582;29/09/2024;Despesa;Combustível para Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;60;-;Setembro;2024
583;20/09/2024;Despesa;Doces Magnun;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;17;Pix Roberta (Mulher Magnun);Setembro;2024
584;20/09/2024;Despesa;Hot Holls - Daiko Ron;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;64,9;Pix para Daiko;Setembro;2024
585;21/09/2024;Despesa;Pizza Carina Comunidade;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;35;Pix para Carina;Setembro;2024
586;22/09/2024;Despesa;Combustível para Monte Alto;Transporte;Extra;À Vista;Débito Nubank;;OK;40;-;Setembro;2024
587;22/09/2024;Despesa;Doces Natália Comunidade;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;78;-;Setembro;2024
588;23/09/2024;Despesa;Vivo Controle;Contas Fixas;Essencial;À Vista;Débito Santander;;OK;95,43;-;Setembro;2024
589;26/09/2024;Despesa;Abrapec;Gastos Extras / Diversos;Não Essencial;À Vista;Pix;;OK;15;Pix para Abrapec;Setembro;2024
590;26/09/2024;Despesa;Marmita Usina;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;17;Pix para Carol;Setembro;2024
591;27/09/2024;Despesa;Açaí Sexta feira a noite;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;49,99;-;Setembro;2024
592;28/09/2024;Despesa;Janta Sábado - Marchiori;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;100;Pix para Edna;Setembro;2024
593;29/09/2024;Despesa;Savegnago - Cerveja Churrasco Feih;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;100,36;-;Setembro;2024
594;29/09/2024;Despesa;Salgar Domingo a noite;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;101;-;Setembro;2024
595;01/10/2024;Receita;Salário;Entrada;;;;;OK;4978,52;-;Outubro;2024
596;30/09/2024;Sobra;Sobra Setembro 2024;Entrada;;;;;OK;117,342;-;Outubro;2024
597;01/10/2024;Receita;Pix Leo + Renata;Entrada;;;;;OK;64;-;Outubro;2024
598;04/10/2024;Receita;Pix Eleição;Entrada;;;;;OK;60;-;Outubro;2024
599;08/10/2024;Receita;1/3 Férias ;Entrada;;;;;OK;495;-;Outubro;2024
600;30/08/2024;Despesa;Perfume Sauvage;Cuidados Pessoais;Não Essencial;Parcelado;Crédito Nubank;10 de 10;OK;70,5;Parcela 10/10 - Pago dia 01/10/2024;Outubro;2024
601;30/08/2024;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;6 de 12;OK;29,9;Parcela 6/12 - Pago dia 01/10/2024;Outubro;2024
602;30/08/2024;Despesa;Ingresso Sorriso Maroto;Bar / Restaurante / Churrasco;Extra;Parcelado;Crédito Nubank;4 de 4;OK;51,62;Parcela 4/4 - Pago dia 01/10/2024;Outubro;2024
603;30/08/2024;Despesa;Viagem para BH;Viagens;Não Essencial;Parcelado;Crédito Nubank;3 de 10;OK;49,63;Parcela 3/10 - Pago dia 01/10/2024;Outubro;2024
604;30/08/2024;Despesa;Camisas Baw;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;3 de 10;OK;72,198;Parcela 3/10 - Pago dia 01/10/2024;Outubro;2024
605;30/08/2024;Despesa;Perfume CH ;Cuidados Pessoais;Essencial;Parcelado;Crédito Nubank;2 de 10;OK;46,2;Parcela 2/10 - Pago dia 01/10/2024;Outubro;2024
606;30/08/2024;Despesa;Canal Dente;Saúde;Essencial;Parcelado;Crédito Nubank;2 de 3;OK;393,33;Parcela 2/3 - Pago dia 01/10/2024;Outubro;2024
607;24/08/2024;Despesa;Energético para churrasco;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Santander;;OK;54,83;Pago dia 01/10/2024;Outubro;2024
608;30/08/2024;Despesa;Sem Parar;Transporte;Extra;À Vista;Crédito Santander;;OK;50;Pago dia 01/10/2024;Outubro;2024
609;01/09/2024;Despesa;Supermercado Nova;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;OK;155,95;Pago dia 01/10/2024;Outubro;2024
610;04/09/2024;Despesa;Amazon Prime;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;19,9;Pago dia 01/10/2024;Outubro;2024
611;11/09/2024;Despesa;Amazon Prime - Canais;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;14,9;Pago dia 01/10/2024;Outubro;2024
612;11/09/2024;Despesa;HBO Max;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;29,66;Pago dia 01/10/2024;Outubro;2024
613;14/09/2024;Despesa;Ketchup Amazon;Gastos Extras / Diversos;Não Essencial;À Vista;Crédito Nubank;;OK;26,14;Pago dia 01/10/2024;Outubro;2024
614;17/09/2024;Despesa;Seguro Carro;Transporte;Essencial;Parcelado;Crédito Nubank;1 de 5;OK;308,79;Parcela 1/5 - Pago dia 01/10/2024;Outubro;2024
615;20/08/2024;Despesa;Sem Parar;Transporte;Extra;À Vista;Crédito Santander;;OK;50;Pago dia 01/10/2024;Outubro;2024
616;21/09/2024;Despesa;Google Storage;Entretenimento;Extra;À Vista;Crédito Nubank;;OK;7,99;Pago dia 01/10/2024;Outubro;2024
617;24/09/2024;Despesa;Spotify;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;27,9;Pago dia 01/10/2024;Outubro;2024
618;01/10/2024;Despesa;Parcelamento Dente;Reposição Reserva;Essencial;Parcelado;Débito Nubank;6 de 8;OK;175;6/8 - Reposição dinheiro resgatado;Outubro;2024
619;01/10/2024;Despesa;Consulta e Remédios Granola;Reposição Reserva;Essencial;Parcelado;Débito Nubank;5 de 7;OK;78;5/7 - Reposição dinheiro resgatado;Outubro;2024
620;01/10/2024;Despesa;Camisetas Palmeiras;Reposição Reserva;Essencial;Parcelado;Débito Nubank;3 de 5;OK;48;3/5 - Reposição dinheiro resgatado;Outubro;2024
621;01/10/2024;Despesa;Ração Cachorras;Reposição Reserva;Essencial;Parcelado;Débito Nubank;2 de 4;OK;67,5;2/4 - Reposição dinheiro resgatado;Outubro;2024
622;01/10/2024;Despesa;Fies;Contas Fixas;Essencial;À Vista;Boleto;;OK;208,19;-;Outubro;2024
623;01/10/2024;Despesa;Mensalidade Corregiz;Gastos Gerais Corrida;Essencial;À Vista;Pix;;OK;90;Pix para Victor Giz;Outubro;2024
624;01/10/2024;Despesa;Mensalidade Saúde Total;Cuidados Pessoais;Essencial;À Vista;Pix;;OK;135;Pix para Saúde Total;Outubro;2024
625;01/10/2024;Despesa;Reforma Igreja;Contas Fixas;Essencial;À Vista;Pix;;OK;30;Pix para Edna;Outubro;2024
626;01/10/2024;Despesa;Ração Cachorras;Gastos Extras / Diversos;Essencial;À Vista;Pix;;OK;100;Pix para Edna;Outubro;2024
627;01/10/2024;Despesa;Dente da Mãe;Saúde;Essencial;Parcelado;Pix;1 de 10;OK;125;Pix para Edna - Parcela 1/10;Outubro;2024
628;01/10/2024;Despesa;Banho Granola;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;60;Pix para Edna;Outubro;2024
629;01/10/2024;Despesa;Corta Vento;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;97;Pix para Victor Giz;Outubro;2024
630;01/10/2024;Despesa;Enviado para o BTG;Poupado / Investimento;Essencial;À Vista;Transf. BTG;;OK;1000;Ted para BTG;Outubro;2024
631;02/10/2024;Despesa;Gatorade pós corrida;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;7,99;-;Outubro;2024
632;02/10/2024;Despesa;Pão Posto Combustivel;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;5,76;-;Outubro;2024
633;04/10/2024;Despesa;Festa Unesp;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;90;Pix para Pedro (Unesp);Outubro;2024
634;05/10/2024;Despesa;Lanche - Paulo Lanches;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;29;-;Outubro;2024
635;05/10/2024;Despesa;Corte de Cabelo;Cuidados Pessoais;Essencial;À Vista;Pix;;OK;25;Pix para Talita (Corte de Cabelo);Outubro;2024
636;05/10/2024;Despesa;Bebida Sábado a noite - Anjos;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;25,4;-;Outubro;2024
637;06/10/2024;Despesa;Pão de Queijo - Eleição;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;32,22;-;Outubro;2024
638;06/10/2024;Despesa;Combustível domingo Eleição;Transporte;Extra;À Vista;Débito Nubank;;OK;30;-;Outubro;2024
639;07/10/2024;Despesa;Pizza do Jantar de Sábado;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;50;Pix para Edna;Outubro;2024
640;09/10/2024;Despesa;Retorno Nutricionista;Saúde;Essencial;À Vista;Pix;;OK;100;Pix para Hianka;Outubro;2024
641;10/10/2024;Despesa;Mensalidade Cardiofísico;Saúde;Extra;À Vista;Débito Nubank;;OK;147;-;Outubro;2024
642;10/10/2024;Despesa;Combsutível carro;Transporte;Extra;À Vista;Débito Nubank;;OK;20;-;Outubro;2024
643;10/10/2024;Despesa;Padaria - Café da Tarde;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;30,13;-;Outubro;2024
644;10/10/2024;Despesa;Van Corrida da Fé;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;55;Pix para Victor Giz;Outubro;2024
645;12/10/2024;Despesa;Cerveja Pagode;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;60;-;Outubro;2024
646;12/10/2024;Despesa;Paulo Lanches pós Pagode;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;25;-;Outubro;2024
647;12/10/2024;Despesa;Musteak - Jantar Sábado;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;180;-;Outubro;2024
648;13/10/2024;Despesa;Gatorade pós corrida;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;15,97;-;Outubro;2024
649;15/10/2024;Despesa;Padaria - Café da Manhã;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;7,05;-;Outubro;2024
650;15/10/2024;Despesa;Compra Savegnago;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;101,32;-;Outubro;2024
651;19/10/2024;Despesa;Café da Manhã - Barbieri;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;38,7;-;Outubro;2024
652;19/10/2024;Despesa;Comida Japoneja - Sábado;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;50;Pix para Joyce;Outubro;2024
653;19/10/2024;Despesa;Sorvete Cuca Fresca;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;44;-;Outubro;2024
654;20/10/2024;Despesa;Gatorade pós corrida;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;14,5;-;Outubro;2024
655;20/10/2024;Despesa;Combustível domingo;Transporte;Extra;À Vista;Débito Nubank;;OK;30;-;Outubro;2024
656;20/10/2024;Despesa;Pizza Jantar Domingo pós missa Jubileu;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;144;-;Outubro;2024
657;21/10/2024;Despesa;Tampão de ouvido pra natação;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;41,99;Pix Shopee;Outubro;2024
658;21/10/2024;Despesa;Pão - Padaria Barbieri;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;9,22;-;Outubro;2024
659;22/10/2024;Despesa;Embalagem pra envio Correios;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;5;Pix para Gráfica;Outubro;2024
660;22/10/2024;Despesa;Vivo Controle;Contas Fixas;Essencial;À Vista;Débito Santander;;OK;97,7;-;Outubro;2024
661;24/10/2024;Despesa;Combustível Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;60;-;Outubro;2024
662;27/10/2024;Despesa;Almoço Gringos;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;186,87;-;Outubro;2024
663;27/10/2024;Despesa;Churrasco Sábado Balão;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;60;Pix para Balão;Outubro;2024
664;28/10/2024;Despesa;Comida Árabe - Mae Renata;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;105,1;Pix para a mãe da Renata;Outubro;2024
665;30/10/2024;Despesa;Hiper Saúde;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;10;Pix para Hiper Saúde;Outubro;2024
666;08/10/2024;Receita;Adiantamento Férias;Entrada;;;;;OK;2990;-;Novembro;2024
667;01/11/2024;Receita;Salário;Entrada;;;;;OK;2830,96;-;Novembro;2024
668;01/11/2024;Sobra;Sobra Outubro 2024;Entrada;;;;;OK;107,814;-;Novembro;2024
669;01/11/2024;Receita;Pix Leo;Entrada;;;;;OK;14;-;Novembro;2024
670;08/11/2024;Receita;Pix Luciene (Serra Água Limpa);Entrada;;;;;OK;200;-;Novembro;2024
671;29/09/2024;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;7 de 12;OK;29,9;Parcela 7/12 - Pago dia 01/11/2024;Novembro;2024
672;29/09/2024;Despesa;Viagem para BH;Viagens;Não Essencial;Parcelado;Crédito Nubank;4 de 10;OK;49,63;Parcela 4/10 - Pago dia 01/11/2024;Novembro;2024
673;29/09/2024;Despesa;Camisas Baw;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;4 de 10;OK;72,198;Parcela 4/10 - Pago dia 01/11/2024;Novembro;2024
674;29/09/2024;Despesa;Perfume CH ;Cuidados Pessoais;Essencial;Parcelado;Crédito Nubank;3 de 10;OK;46,2;Parcela 3/10 - Pago dia 01/11/2024;Novembro;2024
675;29/09/2024;Despesa;Canal Dente;Saúde;Essencial;Parcelado;Crédito Nubank;3 de 3;OK;393,33;Parcela 3/3 - Pago dia 01/11/2024;Novembro;2024
676;29/09/2024;Despesa;Seguro Carro;Transporte;Essencial;Parcelado;Crédito Nubank;2 de 5;OK;308,75;Parcela 2/5 - Pago dia 01/11/2024;Novembro;2024
677;01/10/2024;Despesa;Amazon Prime;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;19,9;Pago dia 01/11/2024;Novembro;2024
678;05/10/2024;Despesa;Compra Diversa Amazon;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;1 de 10;OK;75,91;Parcela 1/10 - Pago dia 01/11/2024;Novembro;2024
679;12/10/2024;Despesa;HBO Max;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;29,66;Pago dia 01/11/2024;Novembro;2024
680;13/10/2024;Despesa;Amazon Prime Canais;Entretenimento;Extra;À Vista;Crédito Nubank;;OK;14,9;Pago dia 01/11/2024;Novembro;2024
681;21/10/2024;Despesa;Google Storage;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;7,99;Pago dia 01/11/2024;Novembro;2024
682;22/10/2024;Despesa;Padaria Barberi com a Edinha;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;OK;51,2;Pago dia 01/11/2024;Novembro;2024
683;25/10/2024;Despesa;Spotify;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;27,9;Pago dia 01/11/2024;Novembro;2024
684;25/10/2024;Sobra;Estorno Cuecas Amazon;Gastos Extras / Diversos;Essencial;À Vista;Crédito Nubank;;OK;124,9;-;Novembro;2024
685;01/11/2024;Despesa;Parcelamento Dente;Reposição Reserva;Essencial;Parcelado;Débito Nubank;7 de 8;OK;175;7/8 - Reposição dinheiro resgatado;Novembro;2024
686;01/11/2024;Despesa;Consulta e Remédios Granola;Reposição Reserva;Essencial;Parcelado;Débito Nubank;6 de 7;OK;78;6/7 - Reposição dinheiro resgatado;Novembro;2024
687;01/11/2024;Despesa;Camisetas Palmeiras;Reposição Reserva;Essencial;Parcelado;Débito Nubank;4 de 5;OK;48;4/5 - Reposição dinheiro resgatado;Novembro;2024
688;01/11/2024;Despesa;Ração Cachorras;Reposição Reserva;Essencial;Parcelado;Débito Nubank;3 de 4;OK;67,5;3/4 - Reposição dinheiro resgatado;Novembro;2024
689;01/11/2024;Despesa;Gastos diversos com Garmin;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;37;Enviado para BTG Conta Corrente;Novembro;2024
690;01/11/2024;Despesa;Fies;Contas Fixas;Essencial;À Vista;Boleto;;OK;208,19;-;Novembro;2024
691;01/11/2024;Despesa;Mensalidade Corregiz;Gastos Gerais Corrida;Essencial;À Vista;Pix;;OK;90;Pix para Victor Giz;Novembro;2024
692;01/11/2024;Despesa;Reforma Igreja;Contas Fixas;Essencial;À Vista;Pix;;OK;30;Pix para Edna;Novembro;2024
693;01/11/2024;Despesa;Ração Cachorras;Gastos Extras / Diversos;Essencial;Parcelado;Pix;2 de 3;OK;100;Pix para Edna - Parcela 2/3;Novembro;2024
694;01/11/2024;Despesa;Dente da Mãe;Saúde;Essencial;Parcelado;Pix;2 de 10;OK;125;Pix para Edna - Parcela 2/10;Novembro;2024
695;05/11/2024;Despesa;Mensalidade Cardiofísico;Saúde;Essencial;À Vista;Débito Nubank;;OK;147;-;Novembro;2024
696;01/11/2024;Despesa;Enviado para o BTG;Poupado / Investimento;Essencial;À Vista;Transf. BTG;;OK;1869,5;Dinheiro que já estava no BTG (férias);Novembro;2024
697;01/11/2024;Despesa;Combustível Sexta Feira;Transporte;Extra;À Vista;Débito Nubank;;OK;30;-;Novembro;2024
698;02/11/2024;Despesa;Massagem Vanessa;Cuidados Pessoais;Não Essencial;À Vista;Pix;;OK;85;Pix para Vanessa;Novembro;2024
699;03/11/2024;Despesa;Combustível para Serra Água Limpa;Transporte;Extra;À Vista;Débito Nubank;;OK;30;-;Novembro;2024
700;04/11/2024;Despesa;Camiseta Palmeiras;Roupas e Calçados;Extra;À Vista;Pix;;OK;111,06;Pix para Ligeiro;Novembro;2024
701;08/11/2024;Despesa;Kit Corrida Savegnago;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;20;Pix para Mariane Galindo;Novembro;2024
702;08/11/2024;Despesa;Savegnago Janta Sexta Feira;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;56,75;-;Novembro;2024
703;08/11/2024;Despesa;Padaria Barberi;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;20,82;-;Novembro;2024
704;09/11/2024;Despesa;Churrasco Sábado Ligeiro ;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;85;Pix para Feih;Novembro;2024
705;09/11/2024;Despesa;Combustível para Corrida Savegnago;Transporte;Extra;À Vista;Débito Nubank;;OK;70;-;Novembro;2024
706;09/11/2024;Despesa;Sushi Jantar Sábado;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;30,98;-;Novembro;2024
707;10/11/2024;Despesa;Padaria pós corrida;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;45;-;Novembro;2024
708;10/11/2024;Despesa;Cerveja almoço Domingo;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;47,88;-;Novembro;2024
709;10/11/2024;Despesa;Lanche jantar Domingo;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;81;-;Novembro;2024
710;12/11/2024;Despesa;Camiseta Churras Dama de Copos;Roupas e Calçados;Extra;À Vista;Pix;;OK;45;Pix para Maria Clara;Novembro;2024
711;12/11/2024;Despesa;Churrasco Dama de Copos;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;50;Pix para Maria Clara;Novembro;2024
712;14/11/2024;Despesa;Loto Fácil;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;21;-;Novembro;2024
713;16/11/2024;Despesa;Retorno Nutricionista;Saúde;Essencial;À Vista;Pix;;OK;100;Pix para Hianka;Novembro;2024
714;16/11/2024;Despesa;Lanche Pai - Janta Sábado;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;29;-;Novembro;2024
715;16/11/2024;Despesa;Combustível para Ribeirão;Transporte;Extra;À Vista;Débito Nubank;;OK;70;-;Novembro;2024
716;16/11/2024;Despesa;Batata Recheada - Janta Sábado;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;68;-;Novembro;2024
717;20/11/2024;Despesa;Savegnago - Churras Bia;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;94,11;-;Novembro;2024
718;20/11/2024;Despesa;Comida japonesa - Janta feriado;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;40,97;-;Novembro;2024
719;21/11/2024;Despesa;Vivo Controle;Contas Fixas;Essencial;À Vista;Débito Santander;;OK;95;-;Novembro;2024
720;21/11/2024;Despesa;Combustível Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;50;-;Novembro;2024
721;22/11/2024;Despesa;Rifa Elisa;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;30;Pix para Edna;Novembro;2024
722;23/11/2024;Despesa;Bar da Vitamina;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;92,5;-;Novembro;2024
723;23/11/2024;Despesa;Remédio para gases DuoFormula;Saúde;Extra;À Vista;Débito Nubank;;OK;37,9;-;Novembro;2024
724;23/11/2024;Despesa;Comida japonesa - Janta pós Churras;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;30,98;-;Novembro;2024
725;24/11/2024;Despesa;Pizza Janta Domingo;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;91;-;Novembro;2024
726;25/11/2024;Despesa;Fotos Corrida Meia de Ribeirão;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;34,16;Pix para Fotop;Novembro;2024
727;27/11/2024;Despesa;Mão de obra Mecânico;Transporte;Não Essencial;À Vista;Débito Nubank;;OK;120;-;Novembro;2024
728;29/11/2024;Despesa;Combustível Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;60;-;Novembro;2024
729;29/11/2024;Despesa;Cerveja balada Sr. Boteco;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;60;-;Novembro;2024
730;30/11/2024;Despesa;Mc pós balada;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;35,7;-;Novembro;2024
731;30/11/2024;Despesa;Energético para viagem;Viagens;Extra;À Vista;Débito Nubank;;OK;43,15;-;Novembro;2024
732;30/11/2024;Despesa;Pastel de Belém - Don Patto;Viagens;Extra;À Vista;Débito Nubank;;OK;90,5;-;Novembro;2024
733;30/11/2024;Despesa;Estacionamento Don Patto;Viagens;Extra;À Vista;Débito Nubank;;OK;12;-;Novembro;2024
734;30/11/2024;Despesa;Salgadinho Graal;Viagens;Extra;À Vista;Débito Nubank;;OK;14,5;-;Novembro;2024
735;30/11/2024;Despesa;Estacionamento Jabotical Shopping;Viagens;Extra;À Vista;Débito Nubank;;OK;4;-;Novembro;2024
736;02/12/2024;Receita;Salário;Entrada;;;;;OK;5006,89;-;Dezembro;2024
737;02/12/2024;Sobra;Sobra Novembro 2024;Entrada;;;;;OK;32,056;-;Dezembro;2024
738;30/11/2024;Receita;1ª Parcela 13°;Entrada;;;;;OK;3204,32;-;Dezembro;2024
739;02/12/2024;Receita;Pix Léo;Entrada;;;;;OK;14;-;Dezembro;2024
740;20/12/2024;Receita;2ª Parcela 13°;Entrada;;;;;OK;1818,83;-;Dezembro;2024
741;30/10/2024;Despesa;Pacote Premiere;Entretenimento;Não Essencial;Parcelado;Crédito Nubank;8 de 12;OK;29,9;Parcela 8/12 - Pago dia 02/12/2024;Dezembro;2024
742;30/10/2024;Despesa;Viagem para BH;Viagens;Não Essencial;Parcelado;Crédito Nubank;5 de 10;OK;49,63;Parcela 5/10 - Pago dia 02/12/2024;Dezembro;2024
743;30/10/2024;Despesa;Camisas Baw;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;5 de 10;OK;72,198;Parcela 5/10 - Pago dia 02/12/2024;Dezembro;2024
744;30/10/2024;Despesa;Perfume CH ;Cuidados Pessoais;Não Essencial;Parcelado;Crédito Nubank;4 de 10;OK;46,2;Parcela 4/10 - Pago dia 02/12/2024;Dezembro;2024
